date,temperature,humidity,luminosity
2023-12-07 15:59:01.933,21.9,39.3,110
2023-12-07 15:59:00.926,21.9,39.4,110
2023-12-07 15:58:59.922,21.9,39.4,110
2023-12-07 15:58:58.914,21.9,39.3,109
2023-12-07 15:58:57.915,21.9,39.3,111
2023-12-07 15:58:56.903,21.9,39.4,111
2023-12-07 15:58:55.904,21.9,39.4,112
2023-12-07 15:58:54.896,21.9,39.3,111
2023-12-07 15:58:53.892,21.9,39.3,110
2023-12-07 15:58:52.884,21.9,38.6,111
2023-12-07 15:58:51.881,21.9,38.6,113
2023-12-07 15:58:50.873,21.9,38.6,113
2023-12-07 15:58:49.870,21.9,38.6,113
2023-12-07 15:58:48.862,21.9,38.6,92
